Mod:Item:MetaData, Localized Name
conarm:leggings_core:0, 漩金 护腿基底
conarm:leggings_core:0, 焰晶 护腿基底
conarm:leggings_core:0, 帝金 护腿基底
conarm:leggings_core:0, 阳光合金 护腿基底
conarm:leggings_core:0, 虚金 护腿基底
conarm:leggings_core:0, 铿金 护腿基底
conarm:leggings_core:0, 烈金 护腿基底
conarm:leggings_core:0, 辐光合金 护腿基底
conarm:leggings_core:0, 流光合金 护腿基底
conarm:leggings_core:0, 地动合金 护腿基底
conarm:leggings_core:0, 曜金 护腿基底
conarm:leggings_core:0, 铌 护腿基底
conarm:leggings_core:0, 原金 护腿基底
conarm:leggings_core:0, 陨铁 护腿基底
conarm:leggings_core:0, 黑陨铁 护腿基底
conarm:leggings_core:0, 霜冻巨魔皮革 护腿基底
conarm:leggings_core:0, 棕褐色死尸虫甲壳 护腿基底
conarm:leggings_core:0, 青铜色龙鳞 护腿基底
conarm:leggings_core:0, 蓝色海蛇鳞 护腿基底
conarm:leggings_core:0, 紫色海蛇鳞 护腿基底
conarm:leggings_core:0, 白色龙鳞 护腿基底
conarm:leggings_core:0, 白色死尸虫甲壳 护腿基底
conarm:leggings_core:0, 棕色死尸虫甲壳 护腿基底
conarm:leggings_core:0, 灰色龙鳞 护腿基底
conarm:leggings_core:0, 蓝宝石色龙鳞 护腿基底
conarm:leggings_core:0, 青色海蛇鳞 护腿基底
conarm:leggings_core:0, 蓝色龙鳞 护腿基底
conarm:leggings_core:0, 森林巨魔皮革 护腿基底
conarm:leggings_core:0, 绿色龙鳞 护腿基底
conarm:leggings_core:0, 山地巨魔皮革 护腿基底
conarm:leggings_core:0, 青铜色海蛇鳞 护腿基底
conarm:leggings_core:0, 红色龙鳞 护腿基底
conarm:leggings_core:0, 深蓝色海蛇鳞 护腿基底
conarm:leggings_core:0, 红色海蛇鳞 护腿基底
conarm:leggings_core:0, 绿色海蛇鳞 护腿基底
conarm:leggings_core:0, 银色龙鳞 护腿基底
conarm:leggings_core:0, Communism 护腿基底
conarm:leggings_core:0, Super Quick 护腿基底
conarm:leggings_core:0, Super Painful 护腿基底
conarm:leggings_core:0, Western Roman 护腿基底
conarm:leggings_core:0, Eastern Roman 护腿基底
conarm:leggings_core:0, Roman 护腿基底
conarm:leggings_core:0, 秘银 护腿基底
conarm:leggings_core:0, 黄铜 护腿基底
conarm:leggings_core:0, 铝 护腿基底
conarm:leggings_core:0, 锌 护腿基底
conarm:leggings_core:0, 源质钢 护腿基底
conarm:leggings_core:0, 盖亚魂 护腿基底
conarm:leggings_core:0, 黄铀 护腿基底
conarm:leggings_core:0, 蓝晶石 护腿基底
conarm:leggings_core:0, 蓝钚 护腿基底
conarm:leggings_core:0, 纯镥 护腿基底
conarm:leggings_core:0, 富石英铁 护腿基底
conarm:leggings_core:0, 双足飞龙 护腿基底
conarm:leggings_core:0, 觉醒龙 护腿基底
conarm:leggings_core:0, 混沌龙 护腿基底
conarm:leggings_core:0, Psi金属 护腿基底
conarm:leggings_core:0, Psi宝石 护腿基底
conarm:leggings_core:0, 乌黑色Psi金属 护腿基底
conarm:leggings_core:0, 乳白色Psi金属 护腿基底
conarm:leggings_core:0, 红石琥珀金 护腿基底
conarm:leggings_core:0, 精铁 护腿基底
conarm:leggings_core:0, 钨 护腿基底
conarm:leggings_core:0, 钛 护腿基底
conarm:leggings_core:0, 铬 护腿基底
conarm:leggings_core:0, 高级合金 护腿基底
conarm:leggings_core:0, 红宝石 护腿基底
conarm:leggings_core:0, 蓝宝石 护腿基底
conarm:leggings_core:0, 橄榄石 护腿基底
conarm:leggings_core:0, 黄石榴石 护腿基底
conarm:leggings_core:0, 红石榴石 护腿基底
conarm:leggings_core:0, 赛特斯石英 护腿基底
conarm:leggings_core:0, 耐酸铝 护腿基底
conarm:leggings_core:0, 孔雀石 护腿基底
conarm:leggings_core:0, 黄玉 护腿基底
conarm:leggings_core:0, 坦桑石 护腿基底
conarm:leggings_core:0, 紫水晶 护腿基底
conarm:leggings_core:0, 锇荧黑曜合金 护腿基底
conarm:leggings_core:0, 铱锇合金 护腿基底
conarm:leggings_core:0, 黑石 护腿基底
conarm:leggings_core:0, 煤炭 护腿基底
conarm:leggings_core:0, 树根 护腿基底
conarm:leggings_core:0, 蛛腿 护腿基底
conarm:leggings_core:0, 坚硬蛛腿 护腿基底
conarm:leggings_core:0, 奢华合金 护腿基底
conarm:leggings_core:0, 强化玻璃 护腿基底
conarm:leggings_core:0, 凝固血沙 护腿基底
conarm:leggings_core:0, 碎冰 护腿基底
conarm:leggings_core:0, 可可 护腿基底
conarm:leggings_core:0, 硝石 护腿基底
conarm:leggings_core:0, 贝壳 护腿基底
conarm:leggings_core:0, 沉银 护腿基底
conarm:leggings_core:0, 精金 护腿基底
conarm:leggings_core:0, 惰性凋零 护腿基底
conarm:leggings_core:0, 凋零 护腿基底
conarm:leggings_core:0, 恒星金属 护腿基底
conarm:leggings_core:0, 恒星黑曜石 护腿基底
conarm:leggings_core:0, 霍斯 护腿基底
conarm:leggings_core:0, 勾陈 护腿基底
conarm:leggings_core:0, 哈雷 护腿基底
conarm:leggings_core:0, 河鼓 护腿基底
conarm:leggings_core:0, 钝金 护腿基底
conarm:leggings_core:0, 神谕钢 护腿基底
conarm:leggings_core:0, 气钢 护腿基底
conarm:leggings_core:0, 陨石 护腿基底
conarm:leggings_core:0, 刚玉 护腿基底
conarm:leggings_core:0, 虹辉石 护腿基底
conarm:leggings_core:0, 冰洲石 护腿基底
conarm:leggings_core:0, 叶蜡石 护腿基底
conarm:leggings_core:0, 尖晶石 护腿基底
conarm:leggings_core:0, 滑石 护腿基底
conarm:leggings_core:0, 电气石 护腿基底
conarm:leggings_core:0, 日光石 护腿基底
conarm:leggings_core:0, 月光石 护腿基底
conarm:leggings_core:0, 末影龙鳞 护腿基底
conarm:leggings_core:0, 闪电熔岩 护腿基底
conarm:leggings_core:0, 蛋白石 护腿基底
conarm:leggings_core:0, 丽辰石 护腿基底
conarm:leggings_core:0, 堇青石 护腿基底
conarm:leggings_core:0, 葡萄石 护腿基底
conarm:leggings_core:0, 硫砷银 护腿基底
conarm:leggings_core:0, 振晶 护腿基底
conarm:leggings_core:0, 岩浆水晶 护腿基底
conarm:leggings_core:0, 谷 护腿基底
conarm:leggings_core:0, 东陵石 护腿基底
conarm:leggings_core:0, 血肉 护腿基底
conarm:leggings_core:0, 破碎基岩 护腿基底
conarm:leggings_core:0, 云 护腿基底
conarm:leggings_core:0, 绿宝石 护腿基底
conarm:boots_core:0, 娜迦鳞片 靴子基底
conarm:boots_core:0, 钢叶 靴子基底
conarm:boots_core:0, 炽铁 靴子基底
conarm:boots_core:0, 骑士金属 靴子基底
conarm:boots_core:0, 木 靴子基底
conarm:boots_core:0, 圆石 靴子基底
conarm:boots_core:0, 燧石 靴子基底
conarm:boots_core:0, 仙人掌 靴子基底
conarm:boots_core:0, 骨头 靴子基底
conarm:boots_core:0, 黑曜石 靴子基底
conarm:boots_core:0, 海晶石 靴子基底
conarm:boots_core:0, 末地石 靴子基底
conarm:boots_core:0, 纸 靴子基底
conarm:boots_core:0, 海绵 靴子基底
conarm:boots_core:0, 烈焰木 靴子基底
conarm:boots_core:0, 铁 靴子基底
conarm:boots_core:0, 生铁 靴子基底
conarm:boots_core:0, 骑士史莱姆 靴子基底
conarm:boots_core:0, 史莱姆 靴子基底
conarm:boots_core:0, 史莱姆 靴子基底
conarm:boots_core:0, 熔岩史莱姆 靴子基底
conarm:boots_core:0, 地狱岩 靴子基底
conarm:boots_core:0, 钴 靴子基底
conarm:boots_core:0, 阿迪特 靴子基底
conarm:boots_core:0, 玛玉灵 靴子基底
conarm:boots_core:0, 铜 靴子基底
conarm:boots_core:0, 青铜 靴子基底
conarm:boots_core:0, 铅 靴子基底
conarm:boots_core:0, 银 靴子基底
conarm:boots_core:0, 琥珀金 靴子基底
conarm:boots_core:0, 钢 靴子基底
conarm:boots_core:0, 龙骨 靴子基底
conarm:boots_core:0, 沙漠蚁甲 靴子基底
conarm:boots_core:0, 丛林蚁甲 靴子基底
conarm:boots_core:0, 龙炎钢 靴子基底
conarm:boots_core:0, 龙霜钢 靴子基底
conarm:boots_core:0, Weezer 靴子基底
conarm:boots_core:0, Fluix Crystal 靴子基底
conarm:boots_core:0, Charged Certus Quartz 靴子基底
conarm:boots_core:0, Khnumite 靴子基底
conarm:boots_core:0, Glowstone 靴子基底
conarm:boots_core:0, Zinc 靴子基底
conarm:boots_core:0, Titanium 靴子基底
conarm:boots_core:0, Amethyst 靴子基底
conarm:boots_core:0, Ruby 靴子基底
conarm:boots_core:0, Sapphire 靴子基底
conarm:boots_core:0, Peridot 靴子基底
conarm:boots_core:0, Lavium 靴子基底
conarm:boots_core:0, Qivium 靴子基底
conarm:boots_core:0, 焦黑石英 靴子基底
conarm:boots_core:0, 红石水晶 靴子基底
conarm:boots_core:0, 青金石水晶 靴子基底
conarm:boots_core:0, 钻石水晶 靴子基底
conarm:boots_core:0, 煤晶 靴子基底
conarm:boots_core:0, 绿宝石水晶 靴子基底
conarm:boots_core:0, 铁晶 靴子基底
conarm:boots_core:0, 阳光化合物 靴子基底
conarm:boots_core:0, 陨石 靴子基底
conarm:boots_core:0, 赛特斯石英 靴子基底
conarm:boots_core:0, 福鲁伊克斯 靴子基底
conarm:boots_core:0, 福鲁伊克斯钢 靴子基底
conarm:boots_core:0, 海蓝宝石 靴子基底
conarm:boots_core:0, 星辉 靴子基底
conarm:boots_core:0, 水晶矩阵 靴子基底
conarm:boots_core:0, 中子素 靴子基底
conarm:boots_core:0, 无尽 靴子基底
conarm:boots_core:0, 束缚 靴子基底
conarm:boots_core:0, 感知 靴子基底
conarm:boots_core:0, 活石 靴子基底
conarm:boots_core:0, 活木 靴子基底
conarm:boots_core:0, 梦之木 靴子基底
conarm:boots_core:0, 魔力钢 靴子基底
conarm:boots_core:0, 泰拉钢 靴子基底
conarm:boots_core:0, 源质钢 靴子基底
conarm:boots_core:0, 龙 靴子基底
conarm:boots_core:0, 飞龙 靴子基底
conarm:boots_core:0, 神龙 靴子基底
conarm:boots_core:0, 混沌 靴子基底
conarm:boots_core:0, 莱泽尔 靴子基底
conarm:boots_core:0, 艾洛蒂 靴子基底
conarm:boots_core:0, 凯罗尼 靴子基底
conarm:boots_core:0, 普雷蒂 靴子基底
conarm:boots_core:0, 艾恩尼 靴子基底
conarm:boots_core:0, 以太 靴子基底
conarm:boots_core:0, 蓝丝黛尔 靴子基底
conarm:boots_core:0, 云母 靴子基底
conarm:boots_core:0, 磷灰石 靴子基底
conarm:boots_core:0, 蕴魔源质 靴子基底
conarm:boots_core:0, 肉 靴子基底
conarm:boots_core:0, 史莱姆靴子基底
conarm:boots_core:0, 粉色金属 靴子基底
conarm:boots_core:0, 橡胶 靴子基底
conarm:boots_core:0, 高级合金 靴子基底
conarm:boots_core:0, 能量金属 靴子基底
conarm:boots_core:0, 碳纤维 靴子基底
conarm:boots_core:0, 铱 靴子基底
conarm:boots_core:0, UU金属 靴子基底
conarm:boots_core:0, 锇 靴子基底
conarm:boots_core:0, 强化黑曜石 靴子基底
conarm:boots_core:0, 强化荧石 靴子基底
conarm:boots_core:0, HDPE 靴子基底
conarm:boots_core:0, 幽魂木 靴子基底
conarm:boots_core:0, 血木 靴子基底
conarm:boots_core:0, 黑暗木 靴子基底
conarm:boots_core:0, 熔融木 靴子基底
conarm:boots_core:0, 暗物质 靴子基底
conarm:boots_core:0, 红物质 靴子基底
conarm:boots_core:0, 红石琥珀金 靴子基底
conarm:boots_core:0, 红石水晶 靴子基底
conarm:boots_core:0, 极寒末影 靴子基底
conarm:boots_core:0, 极寒水晶 靴子基底
conarm:boots_core:0, 神秘 靴子基底
conarm:boots_core:0, 虚空金属 靴子基底
conarm:boots_core:0, 元金 靴子基底
conarm:boots_core:0, 锡 靴子基底
conarm:boots_core:0, 铝 靴子基底
conarm:boots_core:0, 镍 靴子基底
conarm:boots_core:0, 铂 靴子基底
conarm:boots_core:0, 殷钢 靴子基底
conarm:boots_core:0, 康铜 靴子基底
conarm:boots_core:0, 信素 靴子基底
conarm:boots_core:0, 流明 靴子基底
conarm:boots_core:0, 末影 靴子基底
conarm:boots_core:0, 泰伯利亚 靴子基底
conarm:boots_core:0, 极光金属 靴子基底
conarm:boots_core:0, 钷 靴子基底
conarm:boots_core:0, 杜兰特 靴子基底
conarm:boots_core:0, 瓦雷利亚 靴子基底
conarm:boots_core:0, 振金 靴子基底
conarm:boots_core:0, 地母 靴子基底
conarm:boots_core:0, 钯 靴子基底
conarm:boots_core:0, 雾金 靴子基底
conarm:boots_core:0, 零素 靴子基底
conarm:boots_core:0, 玄武岩 靴子基底
conarm:boots_core:0, 泰伯利安 靴子基底
conarm:boots_core:0, 碎金 靴子基底
conarm:boots_core:0, 瑟蓝 靴子基底
conarm:boots_core:0, 普罗克希 靴子基底
conarm:boots_core:0, 漩金 靴子基底
conarm:boots_core:0, 焰晶 靴子基底
conarm:boots_core:0, 帝金 靴子基底
conarm:boots_core:0, 阳光合金 靴子基底
conarm:boots_core:0, 虚金 靴子基底
conarm:boots_core:0, 铿金 靴子基底
conarm:boots_core:0, 烈金 靴子基底
conarm:boots_core:0, 辐光合金 靴子基底
conarm:boots_core:0, 流光合金 靴子基底
conarm:boots_core:0, 地动合金 靴子基底
conarm:boots_core:0, 曜金 靴子基底
conarm:boots_core:0, 铌 靴子基底
conarm:boots_core:0, 原金 靴子基底
conarm:boots_core:0, 陨铁 靴子基底
conarm:boots_core:0, 黑陨铁 靴子基底
conarm:boots_core:0, 霜冻巨魔皮革 靴子基底
conarm:boots_core:0, 棕褐色死尸虫甲壳 靴子基底
conarm:boots_core:0, 青铜色龙鳞 靴子基底
conarm:boots_core:0, 蓝色海蛇鳞 靴子基底
conarm:boots_core:0, 紫色海蛇鳞 靴子基底
conarm:boots_core:0, 白色龙鳞 靴子基底
conarm:boots_core:0, 白色死尸虫甲壳 靴子基底
conarm:boots_core:0, 棕色死尸虫甲壳 靴子基底
conarm:boots_core:0, 灰色龙鳞 靴子基底
conarm:boots_core:0, 蓝宝石色龙鳞 靴子基底
conarm:boots_core:0, 青色海蛇鳞 靴子基底
conarm:boots_core:0, 蓝色龙鳞 靴子基底
conarm:boots_core:0, 森林巨魔皮革 靴子基底
conarm:boots_core:0, 绿色龙鳞 靴子基底
conarm:boots_core:0, 山地巨魔皮革 靴子基底
conarm:boots_core:0, 青铜色海蛇鳞 靴子基底
conarm:boots_core:0, 红色龙鳞 靴子基底
conarm:boots_core:0, 深蓝色海蛇鳞 靴子基底
conarm:boots_core:0, 红色海蛇鳞 靴子基底
conarm:boots_core:0, 绿色海蛇鳞 靴子基底
conarm:boots_core:0, 银色龙鳞 靴子基底
conarm:boots_core:0, Communism 靴子基底
conarm:boots_core:0, Super Quick 靴子基底
conarm:boots_core:0, Super Painful 靴子基底
conarm:boots_core:0, Western Roman 靴子基底
conarm:boots_core:0, Eastern Roman 靴子基底
conarm:boots_core:0, Roman 靴子基底
conarm:boots_core:0, 秘银 靴子基底
conarm:boots_core:0, 黄铜 靴子基底
conarm:boots_core:0, 铝 靴子基底
conarm:boots_core:0, 锌 靴子基底
conarm:boots_core:0, 源质钢 靴子基底
conarm:boots_core:0, 盖亚魂 靴子基底
conarm:boots_core:0, 黄铀 靴子基底
conarm:boots_core:0, 蓝晶石 靴子基底
conarm:boots_core:0, 蓝钚 靴子基底
conarm:boots_core:0, 纯镥 靴子基底
conarm:boots_core:0, 富石英铁 靴子基底
conarm:boots_core:0, 双足飞龙 靴子基底
conarm:boots_core:0, 觉醒龙 靴子基底
conarm:boots_core:0, 混沌龙 靴子基底
conarm:boots_core:0, Psi金属 靴子基底
conarm:boots_core:0, Psi宝石 靴子基底
conarm:boots_core:0, 乌黑色Psi金属 靴子基底
conarm:boots_core:0, 乳白色Psi金属 靴子基底
conarm:boots_core:0, 红石琥珀金 靴子基底
conarm:boots_core:0, 精铁 靴子基底
conarm:boots_core:0, 钨 靴子基底
conarm:boots_core:0, 钛 靴子基底
conarm:boots_core:0, 铬 靴子基底
conarm:boots_core:0, 高级合金 靴子基底
conarm:boots_core:0, 红宝石 靴子基底
conarm:boots_core:0, 蓝宝石 靴子基底
conarm:boots_core:0, 橄榄石 靴子基底
conarm:boots_core:0, 黄石榴石 靴子基底
conarm:boots_core:0, 红石榴石 靴子基底
conarm:boots_core:0, 赛特斯石英 靴子基底
conarm:boots_core:0, 耐酸铝 靴子基底
conarm:boots_core:0, 孔雀石 靴子基底
conarm:boots_core:0, 黄玉 靴子基底
conarm:boots_core:0, 坦桑石 靴子基底
conarm:boots_core:0, 紫水晶 靴子基底
conarm:boots_core:0, 锇荧黑曜合金 靴子基底
conarm:boots_core:0, 铱锇合金 靴子基底
conarm:boots_core:0, 黑石 靴子基底
conarm:boots_core:0, 煤炭 靴子基底
conarm:boots_core:0, 树根 靴子基底
conarm:boots_core:0, 蛛腿 靴子基底
conarm:boots_core:0, 坚硬蛛腿 靴子基底
conarm:boots_core:0, 奢华合金 靴子基底
conarm:boots_core:0, 强化玻璃 靴子基底
conarm:boots_core:0, 凝固血沙 靴子基底
conarm:boots_core:0, 碎冰 靴子基底
conarm:boots_core:0, 可可 靴子基底
conarm:boots_core:0, 硝石 靴子基底
conarm:boots_core:0, 贝壳 靴子基底
conarm:boots_core:0, 沉银 靴子基底
conarm:boots_core:0, 精金 靴子基底
conarm:boots_core:0, 惰性凋零 靴子基底
conarm:boots_core:0, 凋零 靴子基底
conarm:boots_core:0, 恒星金属 靴子基底
conarm:boots_core:0, 恒星黑曜石 靴子基底
conarm:boots_core:0, 霍斯 靴子基底
conarm:boots_core:0, 勾陈 靴子基底
conarm:boots_core:0, 哈雷 靴子基底
conarm:boots_core:0, 河鼓 靴子基底
conarm:boots_core:0, 钝金 靴子基底
conarm:boots_core:0, 神谕钢 靴子基底
conarm:boots_core:0, 气钢 靴子基底
conarm:boots_core:0, 陨石 靴子基底
conarm:boots_core:0, 刚玉 靴子基底
conarm:boots_core:0, 虹辉石 靴子基底
conarm:boots_core:0, 冰洲石 靴子基底
conarm:boots_core:0, 叶蜡石 靴子基底
conarm:boots_core:0, 尖晶石 靴子基底
conarm:boots_core:0, 滑石 靴子基底
conarm:boots_core:0, 电气石 靴子基底
conarm:boots_core:0, 日光石 靴子基底
conarm:boots_core:0, 月光石 靴子基底
conarm:boots_core:0, 末影龙鳞 靴子基底
conarm:boots_core:0, 闪电熔岩 靴子基底
conarm:boots_core:0, 蛋白石 靴子基底
conarm:boots_core:0, 丽辰石 靴子基底
conarm:boots_core:0, 堇青石 靴子基底
conarm:boots_core:0, 葡萄石 靴子基底
conarm:boots_core:0, 硫砷银 靴子基底
conarm:boots_core:0, 振晶 靴子基底
conarm:boots_core:0, 岩浆水晶 靴子基底
conarm:boots_core:0, 谷 靴子基底
conarm:boots_core:0, 东陵石 靴子基底
conarm:boots_core:0, 血肉 靴子基底
conarm:boots_core:0, 破碎基岩 靴子基底
conarm:boots_core:0, 云 靴子基底
conarm:boots_core:0, 绿宝石 靴子基底
conarm:helmet, 头盔
conarm:chestplate, 胸甲
conarm:leggings, 护腿
conarm:boots, 靴子
conarm:book, 盔甲锻造手册
conarm:invisible_ink, 隐形墨水
conarm:resist_mat, 防护强化大板
conarm:resist_mat_fire, 防火强化大板
conarm:resist_mat_proj, 防射强化大板
conarm:resist_mat_blast, 防爆强化大板
conarm:gauntlet_mat, 基础护手
conarm:gauntlet_mat_speed, 轻巧护手
conarm:gauntlet_mat_attack, 力量护手
conarm:gauntlet_mat_reach, 灵性护手
conarm:frosty_soles, 冰霜鞋底
conarm:travel_belt_base, 旅行者腰带（基础）
conarm:travel_belt, 旅行者腰带（存储）
conarm:travel_potion, 旅行者腰带（酿造）
conarm:travel_sack, 旅行者背包
conarm:travel_goggles_base, 旅行者护目镜（基础）
conarm:travel_goggles, 旅行者护目镜（远眺）
conarm:travel_night, 旅行者护目镜（夜视）
conarm:travel_cloak, 旅行者披风（基础）
conarm:travel_sneak, 旅行者披风（隐身）
conarm:travel_slowfall, 旅行者披风（缓落）
conarm:travel_soul, 旅行者护目镜（灵魂窥视）
conarm:polishing_kit:0, 娜迦鳞片 抛光工具
conarm:polishing_kit:0, 钢叶 抛光工具
conarm:polishing_kit:0, 炽铁 抛光工具
conarm:polishing_kit:0, 骑士金属 抛光工具
conarm:polishing_kit:0, 木 抛光工具
conarm:polishing_kit:0, 圆石 抛光工具
conarm:polishing_kit:0, 燧石 抛光工具
conarm:polishing_kit:0, 仙人掌 抛光工具
conarm:polishing_kit:0, 骨头 抛光工具
conarm:polishing_kit:0, 黑曜石 抛光工具
conarm:polishing_kit:0, 海晶石 抛光工具
conarm:polishing_kit:0, 末地石 抛光工具
conarm:polishing_kit:0, 纸 抛光工具
conarm:polishing_kit:0, 海绵 抛光工具
conarm:polishing_kit:0, 烈焰木 抛光工具
conarm:polishing_kit:0, 铁 抛光工具
conarm:polishing_kit:0, 生铁 抛光工具
conarm:polishing_kit:0, 骑士史莱姆 抛光工具
conarm:polishing_kit:0, 史莱姆 抛光工具
